Tipo,Area,DATA,Empresa,Linha,Soma de Passageiros Pagtes Em Dinheiro,Soma de Passageiros Pagtes Comum,Soma de Passageiros Pgts Bu Comum M,Soma de Passageiros Pagtes Estudante,Soma de Passageiros Pgts Bu Est Mensal,Soma de Passageiros Pagtes Bu Vt,Soma de Passageiros Pgts Bu Vt Mensal,Soma de Passageiros Pagtes Int M/Cptm,Soma de Passageiros Pgts Int M/Cptm M,Soma de Passageiros Int Ônibus->Ônibus,Soma de Passageiros Pagantes,Soma de Passageiros Com Gratuidade,Soma de Passageiros Com Gratuidade Est,Soma de Tot Passageiros Transportados
PERMISSAO,AREA 6,May-18,TRANSWOLFF,607410 - JD GAIVOTAS/EST JURUBATUBA,20418,70620,10471,5299,30,71895,21379,16,20,200148,86237,49472,52271,388128
PERMISSAO,AREA 6,May-18,TRANSWOLFF,607510 - JD REC CAMPO BELO/T VARGINHA,1743,20397,2496,776,4,16920,50,0,20,42406,32351,11030,19141,104928
PERMISSAO,AREA 6,May-18,TRANSWOLFF,607521 - JD ARUAN / TERM VARGINHA,1,27,8,1,0,33,0,0,0,70,4,8,33,115
PERMISSAO,AREA 6,May-18,TRANSWOLFF,607541 - JD ALMEIDA/TERM VARGINHA,25,525,58,11,0,546,0,0,0,1165,38,100,424,1727
PERMISSAO,AREA 6,May-18,TRANSWOLFF,607610 - JD PROGRESSO/TERM STO AMARO,11631,48166,8323,5103,22,44897,17729,12,7,135890,73814,50156,46671,306531
PERMISSAO,AREA 6,May-18,TRANSWOLFF,607641 - JD SATELITE II/TERM STO AMARO,533,2052,407,243,0,1699,632,0,1,5567,3866,3147,1873,14453
PERMISSAO,AREA 6,May-18,TRANSWOLFF,607810 - CANTINHO DO CEU/SHOP INTERLAGO,19959,84439,10847,3777,12,77353,1938,61,20,198406,122361,52258,48710,421735
PERMISSAO,AREA 6,May-18,TRANSWOLFF,607L10 - AUTO DE INTERLAGOS/TERM STO AM,148,356,37,37,0,406,22,0,1,1007,252,136,326,1721
PERMISSAO,AREA 6,May-18,TRANSWOLFF,608010 - JD LUCELIA/SHOP INTERLAGOS,11670,49535,7181,3057,8,49893,1517,35,14,122910,78323,43013,30423,274669
PERMISSAO,AREA 6,May-18,TRANSWOLFF,608310 - TERM GRAJAU/JD ELIANA,5680,31367,5175,1889,2,33873,26351,34,40,104411,43704,26125,23880,198120
PERMISSAO,AREA 6,May-18,TRANSWOLFF,608410 - JD CHACARA DO SOL/TERM VARGINH,4993,37669,5175,1279,3,29346,56,4,14,78539,58095,33065,32144,201843
PERMISSAO,AREA 6,May-18,TRANSWOLFF,608421 - JD MORAES PRADO/TERM VARGINH,73,2664,139,55,0,1678,0,1,0,4610,75,472,757,5914
PERMISSAO,AREA 6,May-18,TRANSWOLFF,609210 - JD DAS PEDRAS/TERM GRAJAU,4490,29530,3887,1239,2,31988,18780,6,29,89951,33343,18996,25138,167428
PERMISSAO,AREA 6,May-18,TRANSWOLFF,609310 - VARGEM GRANDE/TERM VARGINHA,14180,60165,7893,2398,6,63001,42489,17,80,190229,84239,43274,50098,367840
PERMISSAO,AREA 6,May-18,TRANSWOLFF,609910 - PAPAI NOEL - TERM.PARELHEIROS,4519,22193,4207,1330,3,24737,22305,9,21,79324,37669,16077,23770,156840
PERMISSAO,AREA 6,May-18,TRANSWOLFF,611010 - CONJ HAB PALMARES/CHAC MONTE A,16894,60778,9821,4182,24,64008,217,28,10,155962,127013,53312,36775,373062
PERMISSAO,AREA 6,May-18,TRANSWOLFF,611510 - CANTINHO DO CEU/TERM GRAJAU,11199,62991,9367,2533,7,66749,41436,32,35,194349,76629,40386,44517,355881
PERMISSAO,AREA 6,May-18,TRANSWOLFF,611541 - PQ RES DOS LAGOS/TERM GRAJAU,626,5917,908,247,0,6784,3776,5,8,18271,4441,2795,3631,29138
PERMISSAO,AREA 6,May-18,TRANSWOLFF,611610 - JD PRAINHA/TERM GRAJAU,4695,34501,4227,1175,2,34056,14155,8,32,92851,34017,21542,26097,174507
PERMISSAO,AREA 6,May-18,TRANSWOLFF,611810 - JD ICARAI/SANTO AMARO,11669,47109,6050,3797,0,46721,2204,25,9,117584,65207,45831,32939,261561
PERMISSAO,AREA 6,May-18,TRANSWOLFF,612010 - JD LUCELIA/TERM GRAJAU,6441,38586,5662,2339,11,38071,26009,11,26,117156,45733,31337,28567,222793
PERMISSAO,AREA 6,May-18,TRANSWOLFF,672610 - JD GAIVOTA/METRO ANA ROSA,15402,91604,12120,4068,18,91155,50075,35,23,264500,106683,58171,69068,498422
PERMISSAO,AREA 6,May-18,TRANSWOLFF,6L0110 - MARSILAC/TERM VARGINHA,5929,28728,3807,778,0,20396,179,7,22,59846,46125,19426,26566,151963
PERMISSAO,AREA 6,May-18,TRANSWOLFF,6L0122 - VILA PROGRESSO/TERM VARGINHA,138,3647,269,121,0,2924,1,3,7,7110,492,895,1907,10404
PERMISSAO,AREA 6,May-18,TRANSWOLFF,6L0123 - EMBURA / TERM VARGINHA,98,2001,105,90,0,1830,0,0,0,4124,136,434,548,5242
PERMISSAO,AREA 6,May-18,TRANSWOLFF,6L0210 - EUCALIPTOS/TERM PARELHEIROS,675,2818,227,66,0,1387,3,2,5,5183,2290,1969,1976,11418
PERMISSAO,AREA 6,May-18,TRANSWOLFF,6L0310 - CIPO MEIO / TERM PARELHEIROS,1400,5711,462,211,0,3421,9,1,12,11227,6226,4282,3558,25293
PERMISSAO,AREA 6,May-18,TRANSWOLFF,6L0410 - JD ORIENTAL/TERM PARELHEIROS,2919,14546,2381,418,0,11963,47,1,15,32290,25188,13486,14815,85779
PERMISSAO,AREA 6,May-18,TRANSWOLFF,6L0441 - JD FONTES/TERM PARELH,183,3711,404,119,0,3121,0,0,7,7545,735,956,1513,10749
PERMISSAO,AREA 6,May-18,TRANSWOLFF,6L0442 - JD ORIENTAL/TERM PARELH,263,3474,395,66,0,2783,0,0,7,6988,878,1116,1480,10462
PERMISSAO,AREA 6,May-18,TRANSWOLFF,6L0510 - BARRAGEM/TERM PARELHEIROS,5173,34677,4645,853,0,22573,41,7,3,67972,39190,21587,13555,142304
PERMISSAO,AREA 6,May-18,TRANSWOLFF,6L0521 - CID NOVA AMERICA/TERM PARELHEI,16,827,79,1,0,559,0,0,0,1482,20,161,83,1746
PERMISSAO,AREA 6,May-18,TRANSWOLFF,6L0710 - JD SANTA FE/TERM VARGINHA,1420,11684,1653,394,5,10414,28,0,12,25610,16388,7019,10352,59369
PERMISSAO,AREA 6,May-18,TRANSWOLFF,6L0810 - PAPAI NOEL/TERM PARELHEIROS,2799,11632,1270,404,3,9238,14,0,6,25366,16704,13600,15570,71240
PERMISSAO,AREA 6,May-18,TRANSWOLFF,6L1010 - PQ FLORESTAL/TERM VARGINHA,1728,8737,1034,194,0,5931,11,0,0,17635,11177,5317,4661,38790
PERMISSAO,AREA 6,May-18,TRANSWOLFF,6L1041 - MESSIANICA/TERM VARGINHA,1562,7592,705,361,0,5781,29,0,0,16030,11662,5199,7602,40493
PERMISSAO,AREA 6,May-18,TRANSWOLFF,6L1110 - ILHA DO BORORE/TERM STO AMARO,4899,16254,1825,653,0,12185,6153,0,6,41975,16471,15407,10700,84553
PERMISSAO,AREA 6,May-18,TRANSWOLFF,706310 - JD MACEDONIA/TERM CAMPO LIMPO,4,0,0,0,0,0,0,0,0,4,0,0,0,4
PERMISSAO,AREA 6,May-18,TRANSWOLFF,9924PR - TERM VARGINHA/COOPERPAM,222,1015,1073,27,0,1339,19,11,0,3706,28155,4175,4193,40229
PERMISSAO,AREA 6,May-18,TRANSWOLFF,N63511 - TERM GRAJAU/JARDIM GAIVOTAS,1083,4151,749,118,0,5903,2716,12,16,14748,10396,1833,2409,29386
PERMISSAO,AREA 6,May-18,TRANSWOLFF,N63611 - TERM GRAJAU/JARDIM NORONHA,197,1739,255,17,0,2543,565,1,0,5317,3136,734,698,9885
PERMISSAO,AREA 6,May-18,TRANSWOLFF,N63811 - TERM GRAJAU/UNISA,34,165,27,3,0,230,159,0,0,618,476,52,114,1260
PERMISSAO,AREA 6,May-18,TRANSWOLFF,N63911 - TERM GRAJAU/VARGEM GRANDE,499,2803,544,45,0,4029,1872,1,5,9798,4741,903,1429,16871
PERMISSAO,AREA 7,May-18,TRANSWOLFF,600810 - JD PLANALTO/SANTO AMARO,10863,44293,6055,2508,12,46593,3864,11,46,114245,70048,35617,28962,248872
PERMISSAO,AREA 7,May-18,TRANSWOLFF,600821 - PQUE EUROPA/TERM GUARAPIRANGA,14,237,69,15,0,438,2,0,0,775,26,139,68,1008
PERMISSAO,AREA 7,May-18,TRANSWOLFF,601010 - JD SAO LUIZ/SANTO AMARO,17156,57414,7844,4510,9,70773,13570,131,47,171454,97435,75292,54566,398747
PERMISSAO,AREA 7,May-18,TRANSWOLFF,601210 - JD ANGELA/SANTO AMARO,4563,18344,2738,871,1,19100,675,21,13,46326,33318,18973,13286,111903
PERMISSAO,AREA 7,May-18,TRANSWOLFF,601231 - PQ INDEPENDENCIA/JD ANGELA,887,6407,936,253,1,6464,21,9,1,14979,11075,5378,5187,36619
PERMISSAO,AREA 7,May-18,TRANSWOLFF,601510 - VILA CALU/SANTO AMARO,11104,57008,7050,1893,4,51400,1493,48,20,130020,92589,34882,36876,294367
PERMISSAO,AREA 7,May-18,TRANSWOLFF,601710 - JD NAKAMURA/SANTO AMARO,10188,42852,6413,1873,13,41293,1569,18,20,104239,75617,41867,33382,255105
PERMISSAO,AREA 7,May-18,TRANSWOLFF,602210 - PQ CEREJEIRA/SANTO AMARO,5531,26012,3640,816,3,25045,1066,14,13,62140,47807,22395,21508,153850
PERMISSAO,AREA 7,May-18,TRANSWOLFF,602810 - RIVIERA/SANTO AMARO,10611,37186,5429,3033,11,33628,4191,9,19,94117,60621,37410,29999,222147
PERMISSAO,AREA 7,May-18,TRANSWOLFF,603510 - JD GILDA/SANTO AMARO,12592,56581,7439,2365,6,51136,2082,38,27,132266,92290,35381,46052,305989
PERMISSAO,AREA 7,May-18,TRANSWOLFF,603521 - V GILDA/TERM GUARAPIRANGA,5432,29988,3811,1387,0,23266,37,3,3,63927,41808,21105,36286,163126
PERMISSAO,AREA 7,May-18,TRANSWOLFF,603610 - JD MACEDONIA/SANTO AMARO,12901,36192,4674,2023,6,41004,7438,11,35,104284,58585,23874,23783,210526
PERMISSAO,AREA 7,May-18,TRANSWOLFF,603710 - JD MITSUTANI/SANTO AMARO,8109,28371,4249,1798,4,33724,8343,13,12,84623,54883,19417,23945,182868
PERMISSAO,AREA 7,May-18,TRANSWOLFF,603810 - JD DAS ROSAS/SANTO AMARO,18368,57596,7658,5128,10,67848,12426,60,35,169129,92180,39230,42714,343253
PERMISSAO,AREA 7,May-18,TRANSWOLFF,603910 - VALO VELHO/SANTO AMARO,17103,38192,5560,3468,13,48597,5822,15,37,118807,83229,35320,28839,266195
PERMISSAO,AREA 7,May-18,TRANSWOLFF,603921 - TERMINAL CAPELINHA/COHAB,1134,5685,995,658,2,8091,1895,1,16,18477,10915,6963,5314,41669
PERMISSAO,AREA 7,May-18,TRANSWOLFF,604110 - JD JANGADEIRO/SANTO AMARO,11814,59645,8339,3471,8,69542,10394,58,62,163333,96396,39308,43982,343019
PERMISSAO,AREA 7,May-18,TRANSWOLFF,604121 - MONTE AZUL/TERM JOAO DIAS,312,1315,284,143,0,1569,1362,0,0,4985,7277,5468,2052,19782
PERMISSAO,AREA 7,May-18,TRANSWOLFF,604210 - JD TRES ESTRELAS/SANTO AMARO,5943,20408,4294,2230,4,24076,5291,26,28,62300,48654,22523,18883,152360
PERMISSAO,AREA 7,May-18,TRANSWOLFF,604221 - JD SONIA/INGA,635,3614,564,359,0,4316,1642,0,4,11134,7828,4441,3032,26435
PERMISSAO,AREA 7,May-18,TRANSWOLFF,604222 - JD VAZ DE LIMA/TERM CAPELINHA,703,2236,557,153,0,2964,597,3,1,7214,4987,3063,1688,16952
PERMISSAO,AREA 7,May-18,TRANSWOLFF,604310 - JD CAPELINHA/SANTO AMARO,7486,28225,3305,1722,1,35221,2435,18,27,78440,48164,28561,21182,176347
PERMISSAO,AREA 7,May-18,TRANSWOLFF,604410 - JD STO EDUARDO/SANTO AMARO,13412,41908,5744,4640,10,53183,4970,36,67,123970,75320,31804,30738,261832
PERMISSAO,AREA 7,May-18,TRANSWOLFF,604510 - VALO VELHO/SANTO AMARO,20490,57142,7945,3876,2,66269,9278,32,53,165087,92976,49772,38323,346158
PERMISSAO,AREA 7,May-18,TRANSWOLFF,604521 - VALO VELHO/CAPAO REDONDO,1422,7813,1003,438,0,7837,2290,9,5,20817,12147,6055,6239,45258
PERMISSAO,AREA 7,May-18,TRANSWOLFF,604610 - JD SAO BENTO NOVO/SANTO AMARO,6906,23898,4177,2015,5,27421,6581,19,43,71065,52642,23088,17943,164738
PERMISSAO,AREA 7,May-18,TRANSWOLFF,604710 - JD LIDIA/SANTO AMARO,9225,32814,3817,1860,3,40611,545,9,12,88896,41654,29593,20585,180728
PERMISSAO,AREA 7,May-18,TRANSWOLFF,605910 - JD UNIVERSAL/SANTO AMARO,5293,30115,4718,1926,6,35004,241,28,16,77347,39179,25928,16068,158522
PERMISSAO,AREA 7,May-18,TRANSWOLFF,625810 - JD SAO FRANCISCO/CHAC STO ANTO,7083,38140,4791,2329,17,39608,5551,83,7,97609,57981,29739,30987,216316
PERMISSAO,AREA 7,May-18,TRANSWOLFF,625831 - PQ FIGUEIRA G/T GUARAPIRANGA,1004,5980,942,198,0,4787,8,3,6,12928,13077,12838,5370,44213
PERMISSAO,AREA 7,May-18,TRANSWOLFF,677Y10 - JD GUARUJA/VILA GUARANI,10584,29638,5042,2689,6,49787,4166,17,76,102005,64519,27204,20817,214545
PERMISSAO,AREA 7,May-18,TRANSWOLFF,681210 - JD CAPELA/SANTO AMARO,6652,27154,3671,1188,7,27875,1258,15,8,67828,43541,23404,18142,152915
PERMISSAO,AREA 7,May-18,TRANSWOLFF,700510 - JD VERA CRUZ/JD ANGELA,2245,21284,3249,521,7,20849,40,43,5,48243,38921,12273,20070,119507
PERMISSAO,AREA 7,May-18,TRANSWOLFF,700551 - JD VERA CRUZ/M CAPAO REDONDO,6906,45886,7615,2361,7,53507,15374,45,16,131717,83475,31713,48806,295711
PERMISSAO,AREA 7,May-18,TRANSWOLFF,700610 - JD HORIZONTE AZUL/JD ANGELA,7764,64968,9854,1385,22,65803,125,41,23,149985,117352,34946,65452,367735
PERMISSAO,AREA 7,May-18,TRANSWOLFF,700651 - JD HORIZON AZUL/M CAPAO REDON ,8921,63909,9292,3239,19,71308,20665,51,23,177427,112205,42807,65689,398128
PERMISSAO,AREA 7,May-18,TRANSWOLFF,700910 - JD SAO LOURENÇO/JD ANGELA,1569,12097,2350,551,0,11956,22,12,5,28562,23463,11226,11594,74845
PERMISSAO,AREA 7,May-18,TRANSWOLFF,701110 - JD DOS REIS/JD ANGELA,3848,31075,4569,980,4,29432,64,10,4,69986,45764,19137,21966,156853
PERMISSAO,AREA 7,May-18,TRANSWOLFF,701131 - JD DOS REIS/JD ANGELA,2597,22998,3292,935,1,21158,39,14,0,51034,32137,13507,17383,114061
PERMISSAO,AREA 7,May-18,TRANSWOLFF,701210 - PQ DO LAGO/TERM GUARAPIRANGA,4633,27086,4740,821,1,25346,62,67,7,62763,54450,27710,26397,171320
PERMISSAO,AREA 7,May-18,TRANSWOLFF,701710 - JD GUARUJA/TERM GUARAPIRANGA,7794,50986,9020,2302,8,52843,195,12,63,123223,95219,50190,35020,303652
PERMISSAO,AREA 7,May-18,TRANSWOLFF,704910 - PARQUE DO LAGO/T CAMPO LIMPO,12757,50418,7221,3513,28,51826,344,57,15,126179,99142,38110,35553,298984
PERMISSAO,AREA 7,May-18,TRANSWOLFF,705110 - JD ROSANA/TERM CAMPO LIMPO,2767,25995,3767,1002,3,24860,76,14,4,58488,43655,14872,13465,130480
PERMISSAO,AREA 7,May-18,TRANSWOLFF,705210 - JD HELGA/TERM CAMPO LIMPO,3076,19795,2955,1080,3,19367,200,16,45,46537,45027,16039,15607,123210
PERMISSAO,AREA 7,May-18,TRANSWOLFF,705310 - JD MACEDONIA/TERM CAMPO LIMPO,7261,52765,5636,2310,22,49402,142,60,53,117651,76718,26505,19679,240553
PERMISSAO,AREA 7,May-18,TRANSWOLFF,705321 - JD MARIA SAMPAIO/T CAMPO LIMPO,1213,13931,1357,611,7,12592,43,17,24,29795,23245,6829,6029,65898
PERMISSAO,AREA 7,May-18,TRANSWOLFF,705322 - JD MARIA SAMPAIO/T CAMPO LIMPO,1719,13809,1521,568,10,12146,44,18,14,29849,23126,6792,5109,64876
PERMISSAO,AREA 7,May-18,TRANSWOLFF,705410 - JD MACEDONIA/TERM CAMPO LIMPO,2013,14358,1627,644,1,12798,36,11,1,31489,31994,7399,6223,77105
PERMISSAO,AREA 7,May-18,TRANSWOLFF,705510 - JD GUARUJA/TERM CAMPO LIMPO,13918,75298,10032,5182,22,88257,19286,81,66,212142,117379,55050,56801,441372
PERMISSAO,AREA 7,May-18,TRANSWOLFF,705710 - JD MITSUTANI/TERM CAMPO LIMPO,1343,13507,1659,618,2,12005,46,19,10,29209,22982,6587,5742,64520
PERMISSAO,AREA 7,May-18,TRANSWOLFF,706210 - INOCOOP C LIMPO/T CAMPO LIMPO,2877,15728,2258,936,2,15213,135,14,7,37170,31191,12636,12206,93203
PERMISSAO,AREA 7,May-18,TRANSWOLFF,706231 - CAMPO LIMPO/TERM CAMPO LIMPO,1332,10011,1440,393,0,8596,27,2,2,21803,19562,7842,7198,56405
PERMISSAO,AREA 7,May-18,TRANSWOLFF,706241 - METRO CAMPO LIMPO/HORTO DO YPE,2397,10234,2134,2706,2,12859,9930,0,1,40263,17917,6627,10533,75340
PERMISSAO,AREA 7,May-18,TRANSWOLFF,706310 - JD MACEDONIA/TERM CAMPO LIMPO,5798,28773,4263,1327,1,29786,94,20,3,70065,53326,20273,19099,162763
PERMISSAO,AREA 7,May-18,TRANSWOLFF,N73611 - T JD ANGELA/JD HORIZONTE AZUL,167,1431,255,13,0,1956,6,10,0,3838,4912,563,731,10044
PERMISSAO,AREA 7,May-18,TRANSWOLFF,N73711 - TERM JD ANGELA/PARQUE DO LAGO,52,643,158,22,0,942,1,0,0,1818,3270,294,475,5857
PERMISSAO,AREA 7,May-18,TRANSWOLFF,N73811 - TERM GUARAPIRANGA/PQ DO LAGO,58,559,107,6,0,903,0,0,0,1633,1506,149,254,3542
PERMISSAO,AREA 7,May-18,TRANSWOLFF,N73911 - TERM CAPELINHA/JD UNIVERSAL,99,342,116,0,0,622,8,0,1,1188,1682,325,170,3365
PERMISSAO,AREA 7,May-18,TRANSWOLFF,N74011 - TERM JD ANGELA/JD RIVIERA,67,687,152,9,0,1075,5,0,0,1995,2308,239,313,4855
PERMISSAO,AREA 7,May-18,TRANSWOLFF,N74311 - TERM JOAO DIAS/JARDIM PLANALTO,78,906,177,12,1,1480,53,0,0,2707,2810,334,265,6116
PERMISSAO,AREA 7,May-18,TRANSWOLFF,N74611 - TERM CAMPO LIMPO/JARDIM IRENE,149,1379,275,6,0,2258,2,2,0,4071,4888,451,309,9719
PERMISSAO,AREA 8,May-18,ALFA RODOBUS,700210 - JD ROSA MARIA/HOSP CLINICAS,15804,34379,3611,2742,6,35755,9151,36,5,101489,41679,24693,26609,194470
PERMISSAO,AREA 8,May-18,ALFA RODOBUS,704010 - PARAISOPOLIS/PINHEIROS,10875,60127,5681,2789,38,71813,28118,74,16,179531,82527,16636,22400,301094
PERMISSAO,AREA 8,May-18,ALFA RODOBUS,704021 - PARAISOPOLIS/PINHEIROS,84,1749,72,94,0,1268,18,0,0,3285,205,190,314,3994
PERMISSAO,AREA 8,May-18,ALFA RODOBUS,736G10 - JD INGA/BORBA GATO,3572,18576,2389,1262,0,25343,4510,29,4,55685,23564,11445,15268,105962
PERMISSAO,AREA 8,May-18,ALFA RODOBUS,736I10 - JD INGA/STO AMARO,9544,35186,3595,1601,1,36421,6696,39,6,93089,50026,28451,27020,198586
PERMISSAO,AREA 8,May-18,ALFA RODOBUS,736I21 - JD INGA/METRO VILA DAS BELEZAS,247,1049,233,123,0,1752,3074,4,0,6482,2979,1239,2514,13214
PERMISSAO,AREA 8,May-18,ALFA RODOBUS,746C10 - JD TABOAO/STO AMARO,29071,71947,9649,5284,9,81338,7621,78,37,205034,142543,32337,33953,413867
PERMISSAO,AREA 8,May-18,ALFA RODOBUS,746H10 - JD JAQUELINE/STO AMARO,24729,89168,8589,4960,11,94900,4410,91,34,226892,127816,32519,51009,438236
PERMISSAO,AREA 8,May-18,ALFA RODOBUS,802510 - JD ROSA MARIA/BUTANTA,5229,10770,1013,1070,1,12411,5721,6,3,36224,13628,13300,11546,74698
PERMISSAO,AREA 8,May-18,ALFA RODOBUS,802610 - JD INGA/BUTANTA,5738,13344,1981,1835,3,12767,7248,2,1,42919,14306,7239,8055,72519
PERMISSAO,AREA 8,May-18,ALFA RODOBUS,803810 - JAGUARE/LAPA,31066,48470,4257,4383,16,69463,22629,36,23,180343,74074,36891,44679,335987
PERMISSAO,AREA 8,May-18,ALFA RODOBUS,EVENTO - E V E N T O,1,0,0,0,0,0,0,0,0,1,0,1,0,2
PERMISSAO,AREA 8,May-18,ALFA RODOBUS,N83711 - TERM JOAO DIAS/CDHU BUTANTA,38,291,46,3,0,622,23,0,0,1023,493,82,99,1697
PERMISSAO,AREA 8,May-18,TRANSCAP,641210 - PARAISOPOLIS/TERM PRINC ISABEL,9743,37424,3378,3630,27,47166,7574,7,3,108952,32395,9731,17382,168460
PERMISSAO,AREA 8,May-18,TRANSCAP,641221 - PARAISOPOLIS/ITAMIM BIBI,248,991,43,44,0,931,62,0,0,2319,1271,142,308,4040
PERMISSAO,AREA 8,May-18,TRANSCAP,641810 - REAL PARQUE/TERM BANDEIRA,1075,6969,746,418,2,7191,410,0,0,16811,8876,3465,7612,36764
PERMISSAO,AREA 8,May-18,TRANSCAP,683710 - JD DAS PALMAS-TERM CAPELINHA,10596,40479,6115,2623,4,41679,6044,12,16,107568,73578,36258,27686,245090
PERMISSAO,AREA 8,May-18,TRANSCAP,701310 - PQ ARARIBA/PINHEIROS,9904,27064,3425,2272,2,30605,10396,7,9,83684,39357,21055,18219,162315
PERMISSAO,AREA 8,May-18,TRANSCAP,701410 - E T ÁGUA ESPRAIADA/T STO AMARO,814,13086,2791,704,3,11049,451,0,5,28903,12356,6347,5713,53319
PERMISSAO,AREA 8,May-18,TRANSCAP,745M10 - CAMPO LIMPO/SHOP SP MARKET,20386,62469,9889,6894,23,76909,9433,94,32,186129,103618,71686,46443,407876
PERMISSAO,AREA 8,May-18,TRANSCAP,745M21 - COHAB ADVENTISTA/CAMPO LIMPO,1605,7284,1182,656,1,9608,1940,6,6,22288,9793,6013,6339,44433
PERMISSAO,AREA 8,May-18,TRANSCAP,746K10 - PARAISOPOLIS/BROOKLIN,6853,25759,1879,927,3,27302,746,2,0,63471,33663,5972,11685,114791
PERMISSAO,AREA 8,May-18,TRANSCAP,746P10 - PARAISOPOLIS/STO AMARO,14669,58116,4532,3154,12,55466,3773,53,6,139781,74716,20542,30930,265969
PERMISSAO,AREA 8,May-18,TRANSCAP,746P31 - PARAISOPOLIS/STO AMARO,346,2047,220,110,0,2426,179,0,4,5332,3281,705,1300,10618
PERMISSAO,AREA 8,May-18,TRANSCAP,746R10 - REAL PARQUE/STO AMARO,4381,18945,3550,1128,25,17492,4856,16,7,50400,53060,10115,15024,128599
PERMISSAO,AREA 8,May-18,TRANSCAP,746V10 - JD REBOUCAS/STO AMARO,8907,23424,4035,2603,9,24664,3606,11,3,67262,53174,38015,19417,177868
PERMISSAO,AREA 8,May-18,TRANSCAP,756A10 - JD PAULO VI/STO AMARO,15879,40068,3882,3110,3,50205,800,40,20,114007,59674,24271,26123,224075
PERMISSAO,AREA 8,May-18,TRANSCAP,775F10 - JD DAS PALMAS/HOSP CLINICAS,24561,61836,6946,5435,13,73003,16402,32,20,188248,80587,27178,25049,321062
PERMISSAO,AREA 8,May-18,TRANSCAP,775F31 - JD DAS PALMAS/PQ DO POVO,5353,17372,1871,1110,1,21525,3827,22,7,51088,17544,4989,5937,79558
PERMISSAO,AREA 8,May-18,TRANSCAP,807210 - PQ IPE/BUTANTA,14716,39346,6169,5110,12,45826,25291,47,18,136535,56953,28679,28652,250819
PERMISSAO,AREA 8,May-18,TRANSCAP,807310 - JD GUARAU/BUTANTA,9105,19580,2126,2639,0,21648,10362,6,18,65484,28114,16641,13947,124186
PERMISSAO,AREA 8,May-18,TRANSCAP,807810 - JD DAS PALMAS/METRO CAMPO LIMP,8889,28345,4625,2533,11,32800,6374,26,9,83612,45210,26519,21062,176403
PERMISSAO,AREA 8,May-18,TRANSCAP,807J10 - TERM CAMPO LIMPO/SHOP MORUMBI,13071,35646,3514,3177,7,37699,1428,16,1,94559,57111,12632,13467,177769
PERMISSAO,AREA 8,May-18,TRANSCAP,807M10 - T CAMPO LIMPO/SHOPPING MORUMBI,30509,80042,7389,5668,37,86687,2488,32,52,212904,108160,41321,47272,409657
PERMISSAO,AREA 8,May-18,TRANSCAP,807P10 - PARAISOPOLIS/SANT0 AMARO,6017,32473,3303,973,4,25947,2043,11,55,70826,48980,10278,12065,142149
PERMISSAO,AREA 8,May-18,TRANSCAP,809L10 - CAMPO LIMPO/LAPA,18707,51563,6385,3927,10,45663,2939,37,38,129269,97111,22501,21584,270465
PERMISSAO,AREA 8,May-18,TRANSCAP,N84311 - TERM CAPELINHA/JARDIM ARARIBA,72,598,104,3,0,965,101,0,0,1843,2295,259,225,4622
PERMISSAO,AREA 8,May-18,TRANSCAP,TREI10 - TREINAMENTO,4,13,1,0,0,17,0,0,0,35,3,5,4,47
,,May-18,,Total geral,13247079,41528069,5649313,3996368,7515,39798454,11664431,25037,25141,115941407,64629271,34406639,28764265,243741582
CONCESSAO,AREA 1,Jun-18,GATO PRETO,800001 - TERM LAPA/PCA RAMOS DE AZEVEDO,10967,31423,5522,4035,2,25502,5,5157,4,82617,66084,38752,16220,203673
CONCESSAO,AREA 1,Jun-18,GATO PRETO,800010 - TERM LAPA/PCA RAMOS,9,39,11,5,0,21,0,6,0,91,83,40,19,233
