Tipo,Area,Data,Empresa,Linha,Soma de Passageiros Pagtes Em Dinheiro,Soma de Passageiros Pagtes Comum,Soma de Passageiros Pgts Bu Comum M,Soma de Passageiros Pagtes Estudante,Soma de Passageiros Pgts Bu Est Mensal,Soma de Passageiros Pagtes Bu Vt,Soma de Passageiros Pgts Bu Vt Mensal,Soma de Passageiros Pagtes Int M/Cptm,Soma de Passageiros Pgts Int M/Cptm M,Soma de Passageiros Pagantes,Soma de Passageiros Int Ônibus->Ônibus,Soma de Passageiros Com Gratuidade,Soma de Passageiros Com Gratuidade Est,Soma de Tot Passageiros Transportados
CONCESSAO,AREA 7,2019-10-01,314,645510 - TERM CAPELINHA - L S FRANCISCO,"8,321","91,116","8,055","5,130",2,1,0,0,0,"112,625","77,348","24,450","9,530","223,953"
CONCESSAO,AREA 7,2019-10-01,314,645521 - TERM CAPELINHA - IBIRAPUERA,273,"6,341",372,201,0,0,0,0,0,"7,187","2,008",597,441,"10,233"
CONCESSAO,AREA 7,2019-10-01,314,647C10 - TERM JOÃO DIAS - HOSP CLINICAS,"1,614","15,236","1,320","1,046",0,1,0,0,0,"19,217","12,722","5,727","1,551","39,217"
CONCESSAO,AREA 7,2019-10-01,314,648P10 - TERM CAPELINHA - PINHEIROS,"11,212","154,464","9,705","6,995",1,2,0,0,0,"182,379","97,427","19,014","13,353","312,173"
CONCESSAO,AREA 7,2019-10-01,314,648P21 - TERM CAPELINHA - ITAIM BIBI,387,"9,002",345,348,0,0,0,0,0,"10,082","1,136",455,514,"12,187"
CONCESSAO,AREA 7,2019-10-01,314,650010 - TERM.STO.AMARO-TERM.BANDEIRA,"17,967","210,279","15,365","14,248",1,7,0,0,0,"257,867","102,854","40,079","22,731","423,531"
CONCESSAO,AREA 7,2019-10-01,314,650510 - TERM GUARAPIRANGA/TERM BANDEIR,"23,139","280,621","22,158","18,898",11,4,0,0,0,"344,831","167,566","61,378","34,179","607,954"
CONCESSAO,AREA 7,2019-10-01,314,675I10 - TERM JOAO DIAS - METRO S JUDAS,"12,921","125,733","10,861","6,516",1,1,0,0,0,"156,033","104,555","44,822","14,015","319,425"
CONCESSAO,AREA 7,2019-10-01,314,807A10 - T CAMPO LIMPO/TERM SANTO AMARO,"17,280","155,858","11,637","14,955",2,1,0,0,0,"199,733","137,436","55,505","33,918","426,592"
CONCESSAO,AREA 7,2019-10-01,314,809P10 - TERM CAMPO LIMPO/PINHEIROS,"30,455","213,227","14,351","16,434",15,8,0,0,0,"274,490","173,112","68,157","36,211","551,970"
CONCESSAO,AREA 7,2019-10-01,314,857P10 - TERM CAMPO LIMPO/METRO PARAISO,"41,950","264,625","15,242","23,243",3,1,0,0,0,"345,064","134,869","65,116","27,941","572,990"
CONCESSAO,AREA 7,2019-10-01,314,857P21 - CAMPO LIMPO/PARAISO,416,"3,512",133,253,0,0,0,0,0,"4,314","1,065",588,290,"6,257"
CONCESSAO,AREA 7,2019-10-01,314,N70111 - TERM STO AMARO/T PQ D PEDRO II,"1,825","22,834","1,173",345,0,0,0,0,0,"26,177","4,718","1,985",652,"33,532"
CONCESSAO,AREA 7,2019-10-01,314,N70411 - TERM CAPELINHA/TERM STO AMARO,912,"5,153",481,96,0,0,0,0,0,"6,642","10,527",934,735,"18,838"
CONCESSAO,AREA 7,2019-10-01,314,N70611 - TERM CAMPO LIMPO/TERM PINHEIRO,"1,971","6,504",623,175,0,23,0,0,0,"9,296","9,637",895,493,"20,321"
CONCESSAO,AREA 7,2019-10-01,317,515410 - STO AMARO/EST DA LUZ,"6,862","50,739","4,230","3,692",0,0,0,0,0,"65,523","26,799","16,948","6,359","115,629"
CONCESSAO,AREA 7,2019-10-01,317,530010 - TERM STO AMARO/PQ DOM PEDRO,"6,081","64,949","6,494","3,210",2,0,0,0,0,"80,736","61,635","26,929","7,777","177,077"
CONCESSAO,AREA 7,2019-10-01,317,620010 - TERM STO AMARO/TERM BANDEIRA,"9,940","143,460","10,756","4,869",1,2,0,0,0,"169,028","79,586","19,269","9,886","277,769"
CONCESSAO,AREA 7,2019-10-01,317,629110 - SHOP MORUMBI/TERM BANDEIRA,"9,085","71,114","3,638","2,554",3,1,0,0,0,"86,395","22,786","10,996","4,847","125,024"
CONCESSAO,AREA 7,2019-10-01,317,637P10 - TERM.STO.AMARO-PINHEIROS,"6,171","53,228","3,820","3,876",2,0,0,0,0,"67,097","36,491","13,060","6,500","123,148"
CONCESSAO,AREA 7,2019-10-01,317,641410 - SOCORRO/TERM BANDEIRA,"6,021","55,836","3,709","3,329",1,0,0,0,0,"68,896","20,361","11,597","5,284","106,138"
CONCESSAO,AREA 7,2019-10-01,317,642210 - V CRUZEIRO/TERM BANDEIRA,"2,685","21,531","1,481","1,738",0,0,0,0,0,"27,435","6,047","5,039","2,211","40,732"
CONCESSAO,AREA 7,2019-10-01,317,675N10 - STO AMARO/METRO ANA ROSA,"5,250","53,269","4,106","3,952",1,1,0,0,0,"66,579","22,290","9,824","4,950","103,643"
CONCESSAO,AREA 7,2019-10-01,317,709G10 - TERM GUARAPIRANGA/ITAIM BIBI,"1,301","17,509","1,397","1,255",0,0,0,0,0,"21,462","13,961","3,948","2,524","41,895"
CONCESSAO,AREA 7,2019-10-01,317,709M10 - TERMIN STO AMARO/TERM PINHEIRO,"4,498","60,165","3,815","3,317",0,0,0,0,0,"71,795","29,271","7,821","5,569","114,456"
CONCESSAO,AREA 7,2019-10-01,317,709P10 - TERM GUIDO/PINHEIROS,"1,991","29,312","1,968","1,127",0,0,0,0,0,"34,398","21,363","3,846","2,231","61,838"
CONCESSAO,AREA 7,2019-10-01,317,724510 - MORUMBI SHOPPING/EST LUZ,"4,236","38,189","3,367","2,971",0,1,0,0,0,"48,764","19,972","6,974","3,796","79,506"
CONCESSAO,AREA 7,2019-10-01,317,724521 - E T AGUA ESPRAIADA/TERM STO AM,129,"2,754",350,103,0,0,0,0,0,"3,336",805,473,235,"4,849"
CONCESSAO,AREA 7,2019-10-01,317,755010 - TERM STO AMARO/M SANTA CECILIA,"5,555","48,554","3,580","4,112",1,0,0,0,0,"61,802","22,048","15,505","6,214","105,569"
CONCESSAO,AREA 7,2019-10-01,317,N70211 - TERM STO AMARO/T PQ D PEDRO II,463,"4,408",200,74,0,0,0,0,0,"5,145","2,023",677,231,"8,076"
CONCESSAO,AREA 7,2019-10-01,391,9913PR - TERM P D PEDRO/V CAMPO BELO,816,"7,352","2,095",251,0,0,0,0,0,"10,514","59,446","3,214","1,678","74,852"
CONCESSAO,AREA 7,2019-10-01,391,9914PR - TERM J ANGELA/V CAMPO BELO,835,"13,642","2,250","1,086",0,0,0,0,0,"17,813","40,293","5,490","3,500","67,096"
CONCESSAO,AREA 7,2019-10-01,391,9915PR - TERM CAPELINHA/V CAMPO BELO,431,"4,588","1,629",27,0,0,0,0,0,"6,675","38,772","5,268","1,240","51,955"
CONCESSAO,AREA 7,2019-10-01,391,9916PR - TERM BANDEIRA/V CAMPO BELO,432,"16,704",977,447,0,0,0,0,0,"18,560","6,873","2,554","1,009","28,996"
CONCESSAO,AREA 7,2019-10-01,391,9917PR - TERM SANTO AMARO/V GATUSA,784,"5,140","2,332",161,0,0,0,0,0,"8,417","47,862","5,546","2,416","64,241"
CONCESSAO,AREA 7,2019-10-01,391,9920PR - TER CAMPO LIMPO/V CAMPO BELO,"3,858","40,012","4,971","1,760",2,0,0,0,0,"50,603","100,322","15,103","8,253","174,281"
CONCESSAO,AREA 7,2019-10-01,391,9922PR - TERM BANDEIRA/V CAMPO BELO,412,"4,245","1,676",361,0,0,0,0,0,"6,694","44,845","1,802","2,059","55,400"
CONCESSAO,AREA 7,2019-10-01,391,9923PR - TERM JD ANGELA/TERM STO AMARO,58,"2,474",734,39,0,0,0,0,0,"3,305","23,652","1,162",634,"28,753"
CONCESSAO,AREA 7,2019-10-01,392,9919PR - TERM J ANGELA/VIP GUARAPIRANGA,338,"6,862","1,409",142,1,0,0,0,0,"8,752","23,827","2,712","1,345","36,636"
CONCESSAO,AREA 7,2019-10-01,392,9932PR - TERM CIDADE TIRADENTES/VIP,835,"25,690","4,218",818,1,0,0,0,0,"31,562","72,168","7,863","5,837","117,430"
CONCESSAO,AREA 7,2019-10-01,392,9934PR - VIP TERM SANTO AMARO,"1,729","14,704","1,576",515,0,0,0,0,0,"18,524","28,761","5,223","3,566","56,074"
CONCESSAO,AREA 7,2019-10-01,392,9935PR - TERM SANTO AMARO - VIP,"3,256","69,854","10,915","2,350",3,0,0,0,0,"86,378","189,732","24,702","17,000","317,812"
CONCESSAO,AREA 7,2019-10-01,397,9927PR - TERM STO AMARO/TERM BANDEIRA,548,"7,105","2,392",138,0,0,0,0,0,"10,183","43,978","4,474","1,522","60,157"
CONCESSAO,AREA 7,2019-10-01,397,9928PR - TERM BANDEIRA/TERM STO AMARO,806,"21,778","2,073",481,0,0,0,0,0,"25,138","20,570","4,887","1,714","52,309"
CONCESSAO,AREA 7,2019-10-01,CAMPO BELO,511810 - TERM. JOAO DIAS-LG S FRANCISCO,1,3,0,0,0,0,0,0,0,4,18,1,0,23
CONCESSAO,AREA 7,2019-10-01,CAMPO BELO,809M10 - MORUMBI/PRAÇA RAMOS DE AZEVEDO,0,194,12,21,0,0,0,0,0,227,112,34,22,395
CONCESSAO,AREA 7,2019-10-01,CAMPO BELO,EVENTO - E V E N T O,14,149,20,4,0,0,0,0,0,187,147,55,33,422
CONCESSAO,AREA 7,2019-10-01,CAMPO BELO,N70511 - TERM STO AMARO/TERM PINHEIROS,3,94,6,1,0,0,0,0,0,104,78,7,3,192
CONCESSAO,AREA 7,2019-10-01,GATUSA,N70111 - TERM STO AMARO/T PQ D PEDRO II,0,40,1,2,0,0,0,0,0,43,9,0,0,52
CONCESSAO,AREA 7,2019-10-01,GATUSA,PAESE1 - PAESE AREA 1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
CONCESSAO,AREA 7,2019-10-01,VIP,601421 - JD CAPELA/TERM SANTO AMARO,18,139,14,15,0,0,0,0,0,186,121,39,35,381
CONCESSAO,AREA 7,2019-10-01,VIP,684010 - JD JACIRA-TERM CAPELINHA,9,57,7,5,0,0,0,0,0,78,81,17,24,200
CONCESSAO,AREA 7,2019-10-01,VIP,701610 - METRO JABAQUARA/JARDIM ANGELA,16,76,3,6,0,0,0,0,0,101,30,40,14,185
CONCESSAO,AREA 7,2019-10-01,VIP,702310 - JD NAKAMURA/TERM SANTO AMARO,25,272,14,9,0,0,0,0,0,320,92,66,54,532
CONCESSAO,AREA 7,2019-10-01,VIP,707A10 - JD ANGELA/METRO PÇA DA ARVORE,0,15,2,0,0,0,0,0,0,17,14,1,0,32
CONCESSAO,AREA 7,2019-10-01,VIP II,539110 - TERM JD ANGELA/PCA DA SE,11,84,7,4,0,0,0,0,0,106,72,35,9,222
CONCESSAO,AREA 7,2019-10-01,VIP II,600610 - SHOPPING INTERLAGOS/JD HERCULA,4,51,5,0,0,0,0,0,0,60,24,12,5,101
CONCESSAO,AREA 7,2019-10-01,VIP II,637A10 - TERM JD ANGELA/PINHEIROS,9,0,0,0,0,0,0,0,0,9,0,0,0,9
CONCESSAO,AREA 7,2019-10-01,VIP II,637R10 - JD ARACATI-ITAIM BIBI,0,0,0,0,0,0,0,0,0,0,3,1,1,5
CONCESSAO,AREA 7,2019-10-01,VIP II,675K10 - TERM JD ANGELA-METRO STA CRUZ,10,57,2,0,0,0,0,0,0,69,66,57,7,199
CONCESSAO,AREA 7,2019-10-01,VIP II,677A10 - TERM JD ANGELA/METRO ANA ROSA,14,238,54,3,0,0,0,0,0,309,"1,088",44,74,"1,515"
CONCESSAO,AREA 7,2019-10-01,VIP II,700410 - JD JACIRA/TERM GUIDO,3,0,0,0,0,0,0,0,0,3,0,0,0,3
CONCESSAO,AREA 7,2019-10-01,VIP II,701610 - METRO JABAQUARA/JARDIM ANGELA,6,61,8,1,0,0,0,0,0,76,26,12,7,121
CONCESSAO,AREA 7,2019-10-01,VIP II,707A10 - JD ANGELA/METRO PÇA DA ARVORE,20,191,15,4,0,0,0,0,0,230,142,52,30,454
CONCESSAO,AREA 7,2019-10-01,VIP II,707A23 - PIRAPORINHA/MOEMA,7,114,2,4,0,0,0,0,0,127,43,17,4,191
CONCESSAO,AREA 8,2019-10-01,218,702U10 - BUTANTA USP/PARQUE D. PEDRO II,"5,618","35,184","3,204","9,798",2,2,0,0,0,"53,808","30,787","13,495","10,147","108,237"
CONCESSAO,AREA 8,2019-10-01,218,718110 - CID.UNIVERSITARIA/T.PR.ISABEL,"2,133","14,655","1,016","3,098",0,1,0,0,0,"20,903","7,235","3,732","1,732","33,602"
CONCESSAO,AREA 8,2019-10-01,218,728210 - PQ CONTINENTAL/M VILA MADALENA,"3,583","14,499",907,"2,828",0,1,0,0,0,"21,818","5,590","4,929","2,316","34,653"
CONCESSAO,AREA 8,2019-10-01,218,741110 - USP/PCA DA SE,"2,193","10,519",844,"4,948",0,1,0,0,0,"18,505","6,562","3,441","2,876","31,384"
CONCESSAO,AREA 8,2019-10-01,218,809U10 - CID UNIVERSITARIA/M BARRA FUN ,"3,468","22,263","1,970","6,302",0,0,0,0,0,"34,003","7,923","5,938","3,479","51,343"
CONCESSAO,AREA 8,2019-10-01,218,809U21 - M BARRA FUNDA/M VILA MADALENA,"5,688","47,695","3,429","4,431",0,0,0,0,0,"61,243","16,354","13,083","4,701","95,381"
CONCESSAO,AREA 8,2019-10-01,218,831910 - PQ CONTINENTAL/PCA RAMOS AZEVE,"4,011","20,574","1,153","1,642",0,0,0,0,0,"27,380","11,286","7,099","3,311","49,076"
CONCESSAO,AREA 8,2019-10-01,218,831921 - SHOP VILA LOBOS/PQ CONTINENAL,6,56,1,2,0,0,0,0,0,65,4,1,5,75
CONCESSAO,AREA 8,2019-10-01,218,870001 - T C LIMPO/PCA RAMOS DE AZEVED ,"7,882","41,671","2,493","3,145",0,0,0,0,0,"55,191","22,563","12,272","4,173","94,199"
CONCESSAO,AREA 8,2019-10-01,218,870024 - LGO DO TABOAO/PCA RAMOS DE AZE,117,506,17,27,0,0,0,0,0,667,205,64,33,969
CONCESSAO,AREA 8,2019-10-01,218,874C10 - PQ CONTINENTAL/METR V MARIANA,"6,166","24,633","1,339","2,791",0,0,0,0,0,"34,929","8,414","7,127","3,694","54,164"
CONCESSAO,AREA 8,2019-10-01,218,N83311 - TERM PINHEIROS/CEASA,103,466,18,23,0,0,0,0,0,610,170,53,28,861
CONCESSAO,AREA 8,2019-10-01,218,N83811 - M VILA MADALENA/CPTM LEOP0LDIN,16,51,0,8,0,0,0,0,0,75,26,24,8,133
CONCESSAO,AREA 8,2019-10-01,220,623210 - VILA IDA/PCA RAMOS AZEVEDO,"3,080","20,203","1,418","1,590",0,0,0,0,0,"26,291","7,825","6,055","1,737","41,908"
CONCESSAO,AREA 8,2019-10-01,220,714C10 - COHAB EDUCANDARIO/LGO POLVORA,"10,811","45,965","2,515","4,361",7,4,0,0,0,"63,663","19,860","13,799","11,598","108,920"
CONCESSAO,AREA 8,2019-10-01,220,719R10 - RIO PEQUENO/METRO BARRA FUNDA,"20,861","109,790","6,654","11,000",5,2,0,0,0,"148,312","51,095","33,335","14,712","247,454"
CONCESSAO,AREA 8,2019-10-01,220,748A10 - JD DABRIL/LAPA,"17,838","69,049","2,313","3,484",0,0,0,0,0,"92,684","35,369","18,472","11,463","157,988"
CONCESSAO,AREA 8,2019-10-01,220,748A41 - JD PERI PERI/LAPA,"5,892","26,159",775,"1,675",0,2,0,0,0,"34,503","9,197","7,287","3,273","54,260"
CONCESSAO,AREA 8,2019-10-01,220,748R10 - JD JOAO XXIII/METRO BARRA FUND,"44,449","187,452","8,747","12,992",12,16,0,0,0,"253,668","86,758","57,760","35,382","433,568"
CONCESSAO,AREA 8,2019-10-01,220,772510 - RIO PEQUENO/METRO VILA MADALEN,"5,549","29,484","1,737","10,351",0,0,0,0,0,"47,121","18,747","9,289","11,545","86,702"
CONCESSAO,AREA 8,2019-10-01,220,775A10 - JD ADALGIZA/METRO VILA MARIANA,"8,798","38,748","2,096","4,108",0,2,0,0,0,"53,752","15,696","11,323","8,544","89,315"
CONCESSAO,AREA 8,2019-10-01,220,775N10 - RIO PEQUENO/METRO V MARIANA,"10,160","54,978","2,844","4,064",0,0,0,0,0,"72,046","17,995","14,967","9,389","114,397"
CONCESSAO,AREA 8,2019-10-01,220,775V10 - RIO PEQUENO/METRO STA CRUZ,"11,980","56,533","3,123","5,465",1,1,0,0,0,"77,103","20,342","12,333","8,106","117,884"
CONCESSAO,AREA 8,2019-10-01,220,778J10 - JD ARPOADOR/METRO BARRA FUNDA,"20,049","83,749","5,222","9,250",0,23,0,0,0,"118,293","34,504","23,835","15,486","192,118"
CONCESSAO,AREA 8,2019-10-01,220,778J41 - COHAB RAP.TAVARES-BARRA FUNDA,"20,765","88,961","4,195","6,491",0,9,0,0,0,"120,421","35,562","16,327","13,321","185,631"
CONCESSAO,AREA 8,2019-10-01,220,801810 - VILA SONIA/BUTANTA,"4,139","26,244","1,451","2,678",1,0,0,0,0,"34,513","11,671","15,201","7,298","68,683"
CONCESSAO,AREA 8,2019-10-01,220,801910 - PQ CONTINENTAL/BUTANTA,"10,284","40,416","1,885","5,396",0,0,0,0,0,"57,981","15,525","9,849","9,026","92,381"
CONCESSAO,AREA 8,2019-10-01,220,802010 - BUTANTA/SHOP MORUMBI,"3,253","19,246","1,084","1,387",0,1,0,0,0,"24,971","13,383","4,687","1,676","44,717"
CONCESSAO,AREA 8,2019-10-01,220,802110 - JD. MARIA LUIZA/BUTANTA,"3,866","20,376",975,"2,406",1,0,0,0,0,"27,624","7,231","6,351","6,429","47,635"
CONCESSAO,AREA 8,2019-10-01,220,802310 - CDHU RAPOSO TAVARES/BUTANTA,"3,260","30,069","1,461","1,669",0,1,0,0,0,"36,460","13,004","6,475","5,281","61,220"
CONCESSAO,AREA 8,2019-10-01,220,802410 - JD JAQUELINE/BUTANTA,635,"2,662",135,127,0,1,0,0,0,"3,560",972,"1,211",309,"6,052"
